"id","name","start time(s)","profile","behavior","maxVel(m/s)","shape","occupantRadius(m)","geometryRadius(m)","height(m)","room","x(m)","y(m)","z(m)","speedInSmoke(m/s)","ACCEL_TIME(s)","MIN_SQUEEZE_FACTOR_CONST","OCCMODEL","PRIORITY_LEVEL","PERSIST_TIME(s)","COLLISION_RESPONSE_TIME(s)","PROP_SPACING(m)","PROP_SOCIAL_DIST(m)","SLOW_FACTOR","BOUNDARY_LAYER(cm)","OBEY_ONEWAY_DOORS","ESCALATOR_PREF","LOCAL_QUEUE_TIME_FACTOR","LOCAL_TRAVEL_TIME_FACTOR","TAIL_TIME_FACTOR","CURR_DOOR_PREF(%)","DIST_TRAVELLED_DOUBLE_DIST(m)","REQUIRES_ASSISTANCE","INIT_ORIENT(°)","ELEVATOR_WAIT_TIME(s)","ATTRACTOR_SUSCEPTIBILITY","ATTRACTOR_SUSCEPTIBILITY_IDLE"
179,"00117",0.000000,"Default","Behavior01",1.043635,"Cylinder",0.209206,0.209206,2.064012,"Floor 9.84252 ft->Room44_1",10.041451,34.178875,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,323.861424,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
180,"00118",0.000000,"Default","Behavior01",1.273086,"Cylinder",0.228190,0.228190,1.763407,"Floor 9.84252 ft->Room44_1",8.651873,29.100439,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,238.959578,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
181,"00119",0.000000,"Default","Behavior01",0.862262,"Cylinder",0.222917,0.222917,2.016079,"Floor 9.84252 ft->Room44_1",9.832708,30.516420,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,244.508587,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
182,"00120",0.000000,"Default","Behavior01",0.878936,"Cylinder",0.217965,0.217965,1.798348,"Floor 9.84252 ft->Room44_1",0.358467,31.815928,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,281.309291,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
183,"00121",0.000000,"Default","Behavior01",1.332892,"Cylinder",0.206607,0.206607,1.800899,"Floor 9.84252 ft->Room44_1",6.868488,29.212331,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,74.340202,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
184,"00122",0.000000,"Default","Behavior01",0.973328,"Cylinder",0.211991,0.211991,1.930098,"Floor 9.84252 ft->Room44_1",8.300004,35.198901,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,96.860245,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
185,"00123",0.000000,"Default","Behavior01",1.533007,"Cylinder",0.211364,0.211364,1.802063,"Floor 9.84252 ft->Room33_1",21.095137,9.790667,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,119.888535,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
186,"00124",0.000000,"Default","Behavior01",0.601686,"Cylinder",0.220106,0.220106,1.956572,"Floor 9.84252 ft->Room33_1",19.797217,8.992828,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0019",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,309.293013,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
187,"00125",0.000000,"Default","Behavior01",0.475111,"Cylinder",0.203582,0.203582,1.794487,"Floor 9.84252 ft->Room05_1",6.145275,6.837334,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,201.564210,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
188,"00126",0.000000,"Default","Behavior01",0.565386,"Cylinder",0.209233,0.209233,1.757665,"Floor 9.84252 ft->Room05_1",4.127663,6.415189,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,338.624851,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
189,"00127",0.000000,"Default","Behavior01",0.768524,"Cylinder",0.210206,0.210206,2.007894,"Floor 9.84252 ft->Room13_1",9.542456,6.968350,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,288.134344,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
190,"00128",0.000000,"Default","Behavior01",0.720317,"Cylinder",0.219112,0.219112,1.924458,"Floor 9.84252 ft->Room13_1",9.826173,6.130685,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,92.421701,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
191,"00129",0.000000,"Default","Behavior01",0.496073,"Cylinder",0.230881,0.230881,2.008096,"Floor 9.84252 ft->Room35_1",25.986299,1.289186,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,44.609362,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
192,"00130",0.000000,"Default","Behavior01",0.867227,"Cylinder",0.209782,0.209782,2.052411,"Floor 9.84252 ft->Room35_1",28.375829,2.081404,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,84.203405,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
193,"00131",0.000000,"Default","Behavior01",1.148847,"Cylinder",0.206848,0.206848,1.730201,"Floor 9.84252 ft->Room22_1",3.460973,51.691585,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,261.802216,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
194,"00132",0.000000,"Default","Behavior01",1.520038,"Cylinder",0.212514,0.212514,1.834098,"Floor 9.84252 ft->Room22_1",3.338019,47.481407,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,337.315176,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
195,"00133",0.000000,"Default","Behavior01",1.429986,"Cylinder",0.207700,0.207700,1.958938,"Floor 9.84252 ft->Room02_1",17.454183,4.485180,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,223.436866,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
196,"00134",0.000000,"Default","Behavior01",1.608320,"Cylinder",0.221973,0.221973,1.850369,"Floor 9.84252 ft->Room02_1",14.178638,9.908365,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,35.537239,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
197,"00135",0.000000,"Default","Behavior01",1.032408,"Cylinder",0.217230,0.217230,2.004141,"Floor 9.84252 ft->Room02_1",12.838814,26.383384,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,227.169578,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
198,"00136",0.000000,"Default","Behavior01",1.373212,"Cylinder",0.221955,0.221955,1.764630,"Floor 9.84252 ft->Room02_1",14.295758,52.722892,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,326.675818,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
199,"00137",0.000000,"Default","Behavior01",1.026955,"Cylinder",0.233854,0.233854,1.935204,"Floor 9.84252 ft->Room02_1",26.758166,58.721145,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,152.017854,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
200,"00138",0.000000,"Default","Behavior01",1.361892,"Cylinder",0.222816,0.222816,1.828883,"Floor 9.84252 ft->Room02_1",13.137882,59.149705,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,156.834749,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
201,"00139",0.000000,"Default","Behavior01",1.197615,"Cylinder",0.219792,0.219792,2.043557,"Floor 9.84252 ft->Room02_1",25.378923,60.455183,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,195.694769,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
202,"00140",0.000000,"Default","Behavior01",0.966093,"Cylinder",0.224360,0.224360,1.792164,"Floor 9.84252 ft->Room02_1",14.725523,58.841504,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,204.789849,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
203,"00141",0.000000,"Default","Behavior01",1.398766,"Cylinder",0.214168,0.214168,2.032034,"Floor 9.84252 ft->Room02_1",16.162083,54.946162,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,342.725451,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
204,"00142",0.000000,"Default","Behavior01",1.332077,"Cylinder",0.231496,0.231496,1.789052,"Floor 9.84252 ft->Room02_1",6.606813,0.435402,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,247.684215,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
